Artist_Accession_Number,Name,DOB,DOD,Gender,Notes,File,Slides,Video(s),Resume/Vita,Artist_Statement,Gallery_Notice,Review,Article,Poster,Folio,CD-ROM,Correspondance,Library_Exhibit,,
9711,"Lewis, Cydney M.",1965,NULL,F,Exhibited at CPL in 2011.,1,0,0,1,1,1,0,0,0,0,0,1,1,,
4519,"Lewis, Edmonia",1845,1890,NULL,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4520,"Lewis, Elizabeth Collins",1941,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4521,"Lewis, Eva",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4523,"Lewis, Herbert Taylor",1893,NULL,M,NULL,0,0,0,0,0,1,0,0,0,0,0,0,0,,
9280,"Lewis, Richard",NULL,NULL,M,"Artemisia Gallery:March 2-31, 1990",1,0,0,0,0,0,0,1,0,0,0,0,0,,
11512,"Lewis, Shellie",NULL,NULL,F,NULL,1,0,0,1,0,1,0,0,0,0,0,0,0,,
4526,"Leyendecker, Barbara",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4527,"Leyendecker, Frank Xavier",1877,1924,M,Brother of Joseph Christian Leyendecker; see Fine Arts Building,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4528,"Leyendecker, Joseph Christian",1874,1951,M,Brother of Frank Xavier Leyendecker,1,0,0,0,0,0,0,1,0,0,0,0,0,,
2189,"Field, Kathryn E.",NULL,NULL,F,NULL,1,0,0,1,0,1,0,1,0,0,0,0,0,,
2214,"Fioroni, Barb",NULL,NULL,F,VPA Slide Collection,1,1,0,0,0,0,0,0,0,0,0,0,0,,
2220,"Fischer, Robert A.",NULL,NULL,M,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4534,"Lieb, Joel",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4535,"Lieberman, Archie",1927,NULL,M,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4536,"Lieberman, Claire",NULL,NULL,F,"Sculpture Chicago: August 26 - September 30, 1983",1,0,0,0,0,0,0,1,0,0,0,0,0,,
11685,"Lieberman, Roberta",1926,2004,F,founder of Zolla/Lieberman Gallery,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4537,"Lieberman, Winnie",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4538,"Liebert, George",NULL,NULL,M,"VPA Slide Collection; Beacon Street Gallery December 2- January 28, 2006",1,1,0,0,0,1,0,1,0,0,0,0,0,,
4529,"Lialios, Eleftheria",NULL,NULL,F,"aka ""Freedom Lialios""",1,0,0,1,1,1,0,1,0,0,0,1,0,,
9417,"Liangleben, Moissei",NULL,NULL,NULL,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4531,"Licht, Sydney",1954,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4532,"Lichtenberg, Julie",1961,NULL,F,VPA Slide Collection,1,1,0,1,0,1,0,1,0,0,0,0,0,,
4533,"Lidov, Arthur Hershel",1917,1990,M,WPA Artist,0,0,0,0,0,0,0,0,0,0,0,0,0,,
11060,"Liebhaber, Jill S.",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4539,"Liebman, Elizabeth",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4542,"Liepins, Inese",NULL,NULL,F,VPA Slide Collection,1,1,0,1,0,0,0,0,0,0,0,0,0,,
10769,"Lieto, Stephen",NULL,NULL,M,Chicago Humanities Festival,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4543,"Lifson, Robert",NULL,NULL,M,NULL,1,1,0,1,1,1,0,1,0,0,0,0,0,,
4544,"Lifvendahl, Robert",NULL,NULL,M,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,,
7248,"Lighthall, Maureen Sylvia",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4545,"Likan, Gustav",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
10102,Like One,NULL,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4546,"Lilien, Marya",1900,1998,F,"Program on Frank Lloyd Wright at Cultural Center March 14, 1989",1,0,0,0,0,1,0,1,0,0,0,0,0,,
9231,Lill Street Art Center,NULL,NULL,NULL,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
9083,"Lillig, Tim",NULL,NULL,M,Chicago Artists' Coalition,1,1,0,0,0,1,0,1,0,0,0,0,0,,
4550,"Lillstrom, Aatis E.",NULL,NULL,M,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,,
4552,"Linck, Louis",NULL,NULL,M,WPA Artist; Century of Progress,1,0,0,0,0,0,0,1,0,0,0,0,0,,
10833,"Lincoln, Louise",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4553,"Linden, Frank",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4554,"Lindenberg, Ron",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
9136,"Linehan, Patrick",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4774,"Linn, Valborg Fetre",NULL,NULL,M,VPA Slide Collection,1,1,0,0,0,1,0,0,0,0,0,0,0,,
4563,"Linn, Warren",1946,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4555,"Lindfors, Tom",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4556,"Lindgren, Martin",1871,1968,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8987,"Lindin, Carol Olof Erik",NULL,NULL,F,"native of Fellingsbro, Sweden",0,0,0,0,0,0,0,0,0,0,0,0,0,,
11321,"Lindmark, George",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4557,"Lindner, Franklin",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4558,"Lindsay, Barbara Jean",1940,NULL,F,"See also: Barcus, Robin",1,0,0,0,0,0,0,1,0,0,0,0,0,,
4559,"Lindsey, Clarence H.",1949,NULL,M,NULL,1,0,0,1,1,1,0,0,0,0,0,0,0,,
9795,"Linehan, James",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4565,"Linton, Sherman (Hank)",1928,1989,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4566,"Linus, Axel",1885,1980,M,WPA Artist,0,0,0,0,0,1,0,1,0,0,0,0,0,,
4568,"Lionberger, Virginia",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4569,"Lipin, Rachel",1934,1992,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
9086,"Lipinski, Stacza S.",NULL,NULL,F,Chicago Artists' Coalition,1,1,0,1,0,1,0,0,0,0,0,0,0,,
4570,"Liposfsky, Marvin",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4571,"Lippe, Liddo",NULL,NULL,M,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10342,"Lippert, Nick",NULL,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4572,"Lippert-Zajaczkowska, Grazyna",1954,NULL,F,NULL,1,0,0,1,0,0,0,1,0,0,0,0,0,,
4582,"Little, Pauline Graff",1902,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4588,"Livingston, Nick",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4589,"Livingston, Philip",1941,NULL,M,NULL,1,1,0,0,0,1,0,1,0,0,0,0,0,,
4590,"Livingston-Glass, Corrie Lou",1939,NULL,NULL,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4592,"Livo, Tom",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4574,"Lipschutz, Peggy",NULL,NULL,F,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4575,"Lipshits, Irina",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4578,"Lisiewicz, Leonard",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4577,"Lipuma, Josephine",NULL,NULL,F,VPA Slide Collection; WPA Gallery of Environmental Art,1,1,0,0,0,1,0,0,0,0,0,0,0,,
4579,"Liss, Melanie",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4580,"Litchfield, Stephen",NULL,NULL,M,VPA Slide Collection,1,1,0,0,0,0,0,0,0,0,0,0,0,,
9904,"Litherland, Gina",NULL,NULL,F,"ARC Gallery: January 30 - February 23, 2002",1,0,0,0,0,1,0,0,0,0,0,0,0,,
9152,"Litvin, Michelle",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
11913,"Liu, Caroline",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
9150,"Liu, Feng",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4586,"Liu, Monica",1928,NULL,F,Chicago Artists' Coalition,1,1,0,1,0,0,0,0,0,0,0,0,0,,
4587,"Liu, Yao Zen",1945,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
10802,"Livchitz, Michael",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4594,"Lizzo, Va",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
9276,"Llanuza, Don",1926,2006,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4595,"Lloyd, Diane",NULL,NULL,F,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,,
11567,"Lo, Ivan Yee-Gan",NULL,NULL,M,Exhibited at the Art Department 2015,1,0,0,0,0,0,0,0,0,0,0,1,1,,
11069,"Lo, Li-Feng",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4597,"Lo, Rich",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4598,"LoCascio, Peter",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4599,"Locey, Jennifer Joan",NULL,NULL,F,VPA Slide Collection,1,1,0,1,0,0,0,0,0,0,0,1,0,,
4600,"Lochman, Lindsay",NULL,NULL,F,"See Barbara Ciurej;\nArtemisia Gallery: June 8 - July 28, 1984",1,0,0,0,0,1,0,1,0,0,0,0,0,,
4601,"Locke, Patricia",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4602,"Lockett, Roy R.",NULL,NULL,M,NULL,1,0,0,1,0,1,0,0,0,0,0,1,0,,
4603,"Lockhart, Barbara",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4605,"Lockhart, Lisa Holstrom",NULL,NULL,F,"Near Northwest Arts Council Gallery: May 4 - June 30,1990 - see Kirk Lockhart",1,0,0,0,0,1,0,0,0,0,0,0,0,,
4604,"Lockhart, Kirk",NULL,NULL,M,see Lisa Holmstrom Lockhart,1,0,0,0,0,1,0,1,0,0,0,0,0,,
7249,"Loeb, Bernell",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6407,"Loeb, Dorothy",1887,1971,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4607,"Loeb, Judy",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4608,"Loeb, Sidney",1904,1972,M,WPA Artist,0,0,0,0,0,0,0,1,0,0,0,0,0,,
4609,"Loehr, Cindy",1971,2014,F,AKA Cynthia Gray,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4610,"Loellbach, Herman",NULL,NULL,M,VPA Slide Collection; Chicago Artists' Coalition,1,1,0,1,0,0,0,0,0,0,0,0,0,,
4611,"Loesberg, Noah",1968,NULL,M,NULL,1,1,0,0,0,0,0,1,0,0,0,0,0,,
11337,"Loevy, Barbette",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4613,"LoFaso, Christine",NULL,NULL,F,"Artemisia Gallery: February 2-26, 2000",1,0,0,0,0,1,0,1,0,0,0,0,0,,
11877,"Lofti, Nazafarin",NULL,NULL,F,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4615,"Loftus, Sarah",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4616,"Logan, Fern",1945,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4617,"Logan, Juan",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4618,"Lokke, Marie",1877,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
9129,"Lomasney, DeAnn M.",NULL,NULL,F,Chicago Artists' Coalition; original artwork (?),1,0,0,0,0,1,0,0,0,0,0,0,0,,
10328,"Lomasney, Sharon",NULL,NULL,F,NULL,1,0,0,1,1,1,0,0,0,0,0,1,0,,
4619,"Lombard, Natalie",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
10601,"Lona, Zachary",NULL,NULL,M,Oversize Drawer,1,0,0,0,0,0,0,0,1,0,0,0,0,,
10724,"Londos, Alicia",NULL,NULL,F,NULL,1,0,0,1,1,1,0,0,0,0,0,0,0,,
4622,"Long, Lois A.",1940,NULL,F,VPA Slide Collection,1,1,0,1,0,1,0,1,0,0,0,0,0,,
4623,"Long, Martin",NULL,NULL,M,Co-founder: N.A.M.E. Gallery,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4629,"Loomis, William Andrew",1892,1059,NULL,Poster 1/1927 Poster 9/1927,1,0,0,1,0,1,0,1,1,0,0,0,0,,
4638,"Lopez, Roberto",1949,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
9659,"Lopez, Victor",1974,NULL,M,exhibit Art Department 2010,1,0,0,1,0,1,0,0,0,0,0,0,1,,
4639,"Lopresti, Lauren",NULL,NULL,F,VPA Slide Collection,1,1,0,0,0,0,0,0,0,0,0,0,0,,
10012,Lorenson Rob,NULL,NULL,M,Gallery 312,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4640,"Loshbaugh, Lynne",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
11731,"Los-Rathburn, Kathleen",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
11949,"Longacre-White, Andrea",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4624,"Longman, Mary Evelyn Beatrice",1874,1954,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4625,"Longmire, Stephen",NULL,NULL,M,"Gallery 312: June 27 -August 9, 1997",1,0,0,0,0,1,0,0,0,0,0,0,0,,
4626,"Longstreet, Gilbert W.",1905,1988,M,Founder of the Hyde Park Art Center,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4627,"Longstreet, Stephen",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
10799,"Looby, Joyce Elizabeth",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
10640,"Looby, Todd",NULL,NULL,M,Video DVD448,1,0,1,1,1,0,0,1,0,0,0,1,0,,
4628,"Loomis, Chris",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4631,"Lopas, Matthew",NULL,NULL,M,VPA Slide Collection,1,1,0,1,1,1,0,0,0,0,0,0,0,,
11603,"Lopera, Maria Isabel",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
9000,"Lopez, Analu",NULL,NULL,F,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4632,"Lopez, Blanca Estela",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4633,"Lopez, Bonnie",NULL,NULL,F,VPA Slide Collection,1,1,0,1,0,1,0,0,0,0,0,0,0,,
4634,"Lopez, Carlos",1908,1953,M,WPA Artist,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4635,"Lopez, Jesus",1953,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
11639,"Lotesto, Vincent",1993,NULL,M,NULL,1,0,0,1,1,1,0,0,0,0,0,1,0,,
4642,"Lotterman, Hal",1920,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4643,"Louik, Diane L.",1944,1997,NULL,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
11331,"Louis, Karen",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4644,"Love, Mike",1952,NULL,M,NULL,1,1,0,1,0,1,0,0,0,0,0,0,0,,
9723,"Lovelace, Marcellous",1975,NULL,M,Exhibited at CPL in 2015.,1,0,0,1,1,1,0,0,0,0,0,0,1,,
4646,"Lovelace, Marie",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4647,"Lovelace, Sylvia",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
10745,"Lovett, Sarah",NULL,NULL,F,NULL,1,0,0,1,1,1,0,0,0,0,0,1,0,,
4650,"Lovitt, Evelyn G.",1911,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4660,"Loy, Dennis J.",1939,1994,M,VPA Slide Collection,1,1,0,1,1,1,0,1,0,0,0,0,0,,
9008,"Lu, Alex",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4652,"Lowe, Lynda",NULL,NULL,F,NULL,1,0,0,1,0,1,0,0,0,0,0,0,0,,
4653,"Lowe, Maxine",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
9133,"Lowenstein, Jon",NULL,NULL,M,NULL,0,0,0,0,0,0,0,1,0,0,0,0,0,,
4654,"Lowenstein, Michael",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4655,"Lowitz, Ted",1956,NULL,M,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4656,"Lowly, Tim",NULL,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4657,"Lowrie, Pamela Burt",NULL,NULL,F,VPA Slide Collection,1,1,0,1,1,1,0,1,0,0,0,1,0,,
4659,"Lowry, Lydia",NULL,NULL,F,Lydia P. Hess Lowry,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4661,"Lubar, Jon",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4662,"Lubeck, Lawrence L.",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4665,"Luc, Carol",1953,NULL,F,Exhibit Roden Branch  March 2014,1,0,0,1,1,1,0,1,0,0,0,1,1,,
4666,"Luc, Terry O.",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
10651,"Lucero, Jorge R.",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4674,"Luhrsen, Kurt",NULL,NULL,F,VPA Slide Collection,1,1,0,1,0,0,0,0,0,0,0,0,0,,
4675,"Luing, Philip Dean",NULL,NULL,M,VPA Slide Collection,1,1,0,1,0,0,0,0,0,0,0,0,0,,
4676,"Lukas, Adalbert V.",1871,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6089,"Lucus, Ramona",NULL,NULL,F,NULL,1,0,0,1,0,0,0,1,0,0,0,0,0,,
4669,"Ludwig, Jack",NULL,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4671,"Lueders, Martin",NULL,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
10403,"Luedtke, Kyla Zoe",NULL,NULL,F,NULL,1,0,0,1,1,0,0,0,0,0,0,0,0,,
8854,"Luehrs, Frances",NULL,NULL,M,see Fine Arts Building,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4672,"Luenser, William",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4673,"Luhr, Zenaide L.",NULL,NULL,F,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,,
4687,"Lupo, Joseph",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4689,"Lurie, Nancy",1937,1999,F,"Gallery owner; Executive Director of ""I Have a Dream Foundation,"" Chicago",1,0,0,0,0,1,0,1,0,0,0,0,0,,
4690,"Lusk, George",1902,NULL,M,WPA Artist,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4691,"Lusk, Marie Koupal",1862,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4692,"Lustig, Ellen",1952,NULL,F,NULL,1,1,0,1,0,1,0,1,0,0,0,0,0,,
4693,"Lustig, John",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4681,"Lund, Florence",1924,1989,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4682,"Lund, Richard",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4683,"Lundberg, Jim",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
10440,"Lundevall, Jessica Kaplan",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4685,"Lundgren, Martin",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4686,"Lunn, Thea",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
12762,"Campos, Salvador",NULL,NULL,M,Exhibit Art Department 2019,1,0,0,1,1,1,0,0,0,0,0,0,1,,
700,"Blinn, Mary",NULL,NULL,F,NULL,1,0,0,1,0,1,0,1,0,0,0,1,0,,
8271,"Willis, Wesley",1964,2003,M,Handicapped (Schizophrenia),1,0,0,0,0,1,0,1,0,0,0,0,0,,
10191,"Luther, Elaine Diane",2/24/72,NULL,F,Exhibited at CPL in 2012.,1,0,0,1,1,1,0,1,0,0,0,0,1,,
4698,"Lux, Gwen",1908,1986,NULL,"See Also: Lux, Eugene",1,0,0,1,1,1,0,1,0,0,0,1,0,,
10645,"Lux, Maria",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4699,"Lycardi, Joan",1946,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
9955,"Lyman, Constance",NULL,NULL,F,Water Tower Gallery,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4695,"Lutter, Vera",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4696,"Lutze, Margaret",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4697,"Lux, Eugene",NULL,NULL,M,"See Also: Lux, Gwen",1,0,0,0,0,0,0,0,0,0,0,0,0,,
4700,"Lyman, Thomas W.",NULL,NULL,M,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,,
4701,"Lynch, Anna",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4703,"Lynch, Kit",NULL,NULL,F,Gallery owner,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4704,"Lynch, Matt",NULL,NULL,M,Co-Founder of Simparch,1,1,0,1,0,0,0,1,0,0,0,0,0,,
4705,"Lynch, Tom",1950,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,1,0,,
11304,"Lyon, Christopher",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4706,"Lyon, Danny",1942,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4707,"Lyon, Joan",NULL,NULL,F,"ARC Gallery member; ARC Gallery: December 2-31, 1983; ARC Gallery: January 4-29, 1983; NAB Gallery",1,0,0,1,0,1,0,1,0,0,0,1,0,,
9616,"Lyon, John",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
9529,"Lyons, Dena",1980,NULL,F,NULL,1,0,0,1,1,1,0,0,0,0,0,1,0,,
4843,"Maas, Marilyn",NULL,NULL,F,VPA Slide Collection,1,1,0,1,1,0,0,0,0,0,0,0,0,,
4844,"Mabrey, Lindell",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9572,"Macarena-Avila, Jesus",NULL,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4750,"MacDonald, Mike",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4775,"MacDonald, Phyllis",NULL,NULL,F,"VPA Slide Collection;\nArtemisia Gallery: June 8 - July 28, 1984",1,1,0,1,0,1,0,1,0,0,0,0,0,,
4778,"MacGowan, Clara",1894,NULL,NULL,Clara Cioban MacGowan,1,0,0,0,0,1,0,0,0,0,0,0,0,,
10009,"Machado, Iiona",NULL,NULL,F,Gallery 312,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10010,"Machado, Luis",NULL,NULL,M,Gallery 312,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4846,"Machin, Roger",1955,NULL,M,VPA Slide Collection,1,1,0,1,0,1,0,1,0,0,0,0,0,,
4847,"Machina, Jo",NULL,NULL,F,VPA Slide Collection,1,1,0,1,0,1,0,0,0,0,0,0,0,,
10277,"Machine, Max",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
12197,"Macias Islas, Juan Carlos",1961,NULL,M,Irving Park Brown) CTA Station,1,1,0,1,0,1,0,1,0,0,0,0,0,,
9421,"Mack, Jason",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
10091,"Macken, Jared",NULL,NULL,M,See Department of Urban Speculation file;,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9798,"Mackin, Laura",NULL,NULL,F,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4794,"MacKinnon, Isobel Steele",NULL,NULL,F,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,,
4795,"Mackintosh, Tara",NULL,NULL,F,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,,
4803,"MacLeish, Norman",1890,NULL,M,WPA Artist,1,0,0,1,0,1,0,0,0,0,0,0,0,,
4806,"MacLow, Jackson",1922,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4816,"MacMurray, Charles",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7250,"MacNamara, Terry",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4827,"MacNelly, Jeff",1948,2000,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4828,"MacNelly, Ruth F.",1918,1998,F,Mother of Jeff MacNelly.,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4835,"McQueen, John",1950,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
11371,"MacRoberts, Jim",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4849,"Macsai, Aaron",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
4850,"Macsai, John",NULL,NULL,M,NULL,1,0,0,0,1,1,0,1,0,0,0,0,0,,
